,date,dividends,week_day,month,day,quarter,diff_close_close,pct_change,pct_open_close,pct_close_open,seasonal_diff,second_diff_seasonal,trend,continuous_increased,continuous_decreased,high_open_ratio,high_close_ratio,low_open_ratio,low_close_ratio,sentiment_score
703,2022-10-17,0.0,Monday,10,17,4,8.89697265625,0.025697121325853667,0.01783984432559767,0.007719561229656889,-41.96063232421875,5.751129150390625,1,1,0,0.010906296844032668,0.003162323861697401,-0.01848853274848502,-0.02600732881096584,0.0051562541048042
704,2022-10-18,0.0,Tuesday,10,18,4,4.172515869140625,0.011749545830318509,0.022654075590985943,-0.010662970031548402,-40.678070068359375,1.282562255859375,1,2,0,0.0008530571270049991,0.011640145683135534,-0.02028634278806339,-0.009727092451822877,-0.0860967879416421
705,2022-10-19,0.0,Wednesday,10,19,4,-2.546173095703125,-0.007086601131624071,-0.005766335544037609,-0.0013279228362367422,-39.2635498046875,1.414520263671875,-1,0,1,0.007750930770029817,0.009090925654045097,-0.009322752737062694,-0.008005460534684553,0.113158135752504
706,2022-10-20,0.0,Thursday,10,20,4,-2.991455078125,-0.008385349692966004,-0.0012754580208748651,-0.0071189716215462545,-38.720672607421875,0.542877197265625,-1,0,2,0.012607707697273993,0.019868119900565855,-0.009292757218373724,-0.002189371671626798,-0.1497712290147319
707,2022-10-21,0.0,Friday,10,21,4,8.596832275390625,0.024301563300128448,-0.0007935738263656608,0.025115067786937277,-21.78558349609375,16.935089111328125,1,1,0,0.02651181202134492,0.0013625243431676357,-0.00432730771635363,-0.02872104452317961,-0.0045968040358275
708,2022-10-24,0.0,Monday,10,24,4,4.433929443359375,0.012236485531038621,0.0042747968369904205,0.007927798964112175,-21.966156005859375,-0.180572509765625,1,2,0,0.011093625123445567,0.003140925533145369,-0.0073958583323238975,-0.015203129938657124,-0.1666756987106055
709,2022-10-25,0.0,Tuesday,10,25,4,5.8570556640625,0.015968542825953724,-0.00021116181669963868,0.016183121900073764,-22.078521728515625,-0.11236572265625,1,3,0,0.017054281552708894,0.0008572860873798244,-0.00031678532823104064,-0.016237139618549303,0.0887127456565698
710,2022-10-26,0.0,Wednesday,10,26,4,-2.80755615234375,-0.007534147628608268,-0.00857330865377516,0.0010481471138888553,-23.881744384765625,-1.80322265625,-1,0,1,0.015617607911891292,0.01455420584914671,-0.000707481308962788,-0.0017537901927227742,-0.0187404427560977
711,2022-10-27,0.0,Thursday,10,27,4,-1.97491455078125,-0.0053399650097543105,0.0027486074853832086,-0.008066401124626218,-22.464447021484375,1.41729736328125,-1,0,2,0.005038224446916227,0.013211192348358903,-0.009763282638799043,-0.0017106805496826605,-0.0086681798566132
712,2022-10-28,0.0,Friday,10,28,4,8.751708984375,0.023790759187834354,-0.00028944096228340646,0.02408717196434976,-12.68939208984375,9.775054931640625,1,1,0,0.025403411747504365,0.0012852809987160224,-0.0005001775445507976,-0.0240090396423367,0.2602537010485927
713,2022-10-31,0.0,Monday,10,31,4,-2.72039794921875,-0.0072233168687971805,-0.0066320593945142885,-0.000595204908588613,-19.597869873046875,-6.908477783203125,-1,0,1,0.0050719165787588005,0.005670496594754747,-0.00305349515662563,-0.002459754305873795,-0.2741989933885634
714,2022-11-01,0.0,Tuesday,11,1,4,-1.6361083984375,-0.004375873244308548,0.010175862100610425,-0.0144051505196921,-20.911865234375,-1.313995361328125,-1,0,2,0.0006407955877720419,0.015265853017999926,-0.017557814749374647,-0.0031987425982845864,0.0608797113721569
715,2022-11-02,0.0,Wednesday,11,2,4,-9.34222412109375,-0.025096174703728824,-0.0016123523999320136,-0.02352174765007096,-34.262115478515625,-13.350250244140625,-1,0,3,0.012320945719013297,0.03670608462894854,-0.023808242449005812,-0.0002933959852617201,-0.3373424864839762
716,2022-11-03,0.0,Thursday,11,3,4,-3.73687744140625,-0.010296848600923614,-0.009069779301647589,-0.0012383004107102734,-37.117706298828125,-2.8555908203125,-1,0,4,0.007349209834863862,0.00859815734734871,-0.007214560171681198,-0.005983669341173655,0.1383849364938214
717,2022-11-04,0.0,Friday,11,4,4,5.169708251953125,0.014393173291933792,0.016145131204998952,-0.0017241217413378575,-32.734588623046875,4.38311767578125,1,1,0,0.004960199249834282,0.006695865478420558,-0.01856763925729442,-0.016872607946149587,0.0248037145162622
718,2022-11-07,0.0,Monday,11,7,4,3.4852294921875,0.009565674135699975,0.003613712067354963,0.00593053083749177,-29.457733154296875,3.27685546875,1,2,0,0.0075719889170068975,0.0016317807534368442,-0.005771604471947217,-0.011633144586730383,-0.1313652741308841
719,2022-11-08,0.0,Tuesday,11,8,4,1.98455810546875,0.0053952732494753075,0.003052821624705954,0.0023353223023440534,-28.183868408203125,1.27386474609375,1,3,0,0.010521922593883003,0.008167526484784048,-0.008895028367551723,-0.011204185286117512,
720,2022-11-09,0.0,Wednesday,11,9,4,-7.618988037109375,-0.020602032996228092,-0.005418818127215964,-0.01526593821172274,-35.452362060546875,-7.26849365234375,-1,0,1,0.003184855094314269,0.018736828573320968,-0.01663466282224261,-0.0013899434005910846,-0.267981702578254
721,2022-11-10,0.0,Thursday,11,10,4,19.904296875,0.05495414168951562,0.03720626130004943,0.017111235297809287,-16.173370361328125,19.27899169921875,1,1,0,0.018013196680429847,0.0008867873555211172,-0.0062104708680392594,-0.022929356550682452,0.097578440606594
722,2022-11-11,0.0,Friday,11,11,4,3.69818115234375,0.009678502976421921,0.0022802577275262445,0.007381413723213327,-10.99700927734375,5.176361083984375,1,2,0,0.009504815087420562,0.0021078425066026253,-0.005005209951358001,-0.012295862823983627,-0.0562976543636371
723,2022-11-14,0.0,Monday,11,14,4,-3.281890869140625,-0.008506698349617814,-0.00464228203142685,-0.0038824396982401676,-17.907989501953125,-6.910980224609375,-1,0,1,0.00887407094532864,0.012806230059536749,-0.004613565958121263,-0.0007339758769633683,-0.1774791273055598
724,2022-11-15,0.0,Tuesday,11,15,4,3.26251220703125,0.008529022458950708,0.01526116368916461,-0.006630945288748427,-14.2569580078125,3.651031494140625,1,1,0,0.0028916955746203185,0.00958620647402465,-0.016602277859757254,-0.01003789329224399,-0.0421068230643868
725,2022-11-16,0.0,Wednesday,11,16,4,-2.943084716796875,-0.00762889215771978,-0.004291326833676705,-0.003351949635458798,-17.28533935546875,-3.02838134765625,-1,0,1,0.002520288328737678,0.005891987609917667,-0.0050153491619972426,-0.001668993910066876,-0.1622462257510051
726,2022-11-17,0.0,Thursday,11,17,4,-1.17138671875,-0.003059742622587791,-0.012618470933427564,0.009680886293139568,-17.859771728515625,-0.574432373046875,-1,0,2,0.011499310685380801,0.0018009892203835305,-0.000819486794148172,-0.010399694824211199,-0.0860039399315913
727,2022-11-18,0.0,Friday,11,18,4,1.73291015625,0.00454037280887265,0.008877810525911512,-0.004299269615988236,-17.983978271484375,-0.12420654296875,1,1,0,0.0001760127870911128,0.00449460592577186,-0.011816718974331808,-0.007549908450347645,0.1488234088756144
728,2022-11-21,0.0,Monday,11,21,4,-1.394012451171875,-0.0036359233911363864,-0.0035096240721872785,-0.00012674414324519894,-20.041290283203125,-2.05731201171875,-1,0,1,0.002990048226185088,0.0031171874546835655,-0.00501725854660736,-0.004891134325991806,-0.1711791206907946
729,2022-11-22,0.0,Tuesday,11,22,4,5.140594482421875,0.013456848283696088,0.005169794494502747,0.008244431771212162,-15.8009033203125,4.240386962890625,1,1,0,0.008673076668575955,0.00042513986078830137,-0.0037314650130046852,-0.011877969673661814,-0.0225388742983341
730,2022-11-23,0.0,Wednesday,11,23,4,2.43963623046875,0.006301585352183947,-0.000875272780854011,0.007183145344639001,-12.62213134765625,3.17877197265625,1,2,0,0.008459529435810943,0.0012672810273599122,-0.000600651337022073,-0.0077282832994565315,0.0781151260249316
731,2022-11-25,0.0,Friday,11,25,4,-0.087158203125,-0.0002237200253549787,-0.0014662029539734304,0.0012443073357097626,-10.463623046875,2.15850830078125,-1,0,1,0.00268774637516893,0.001441645189774041,-0.0007216435732368089,-0.0019635077019093633,-0.1305968950813015
732,2022-11-28,0.0,Monday,11,28,4,-6.215240478515625,-0.0159570167122407,-0.008053075284734805,-0.00796810921085798,-16.5462646484375,-6.0826416015625,-1,0,2,0.004309807904197307,0.012376534695158281,-0.00997271548485127,-0.0020207074919725266,-0.1844198066327307
733,2022-11-29,0.0,Tuesday,11,29,4,-0.658294677734375,-0.0017175130194907462,0.0003536062352357844,-0.002070387152919919,-11.8106689453125,4.735595703125,-1,0,3,0.0031561672478914293,0.005237397842018193,-0.006943567945361441,-0.0048832910955898,
734,2022-11-30,0.0,Wednesday,11,30,4,12.052947998046875,0.03150065066883778,0.0006578433791382709,0.030822530891824053,-5.404388427734375,6.406280517578125,1,1,0,0.030822530891824053,0.0,-0.005082250619935319,-0.03483119590012849,0.3524352403668065
735,2022-12-01,0.0,Thursday,12,1,4,-0.2904052734375,-0.000735802457298762,0.002673695702827821,-0.0034004065078586444,-7.833770751953125,-2.42938232421875,-1,0,1,0.003009054038668503,0.006431329681831431,-0.009834354580119302,-0.006455900759216386,-0.0014855004070947
736,2022-12-02,0.0,Friday,12,2,4,-0.455047607421875,-0.0011538071961944008,-0.012592766362739819,0.011584844405492532,-7.8040771484375,0.029693603515625,-1,0,2,0.013946514236326878,0.002334623579915628,-0.0002734253612492927,-0.011722466812668511,0.0233194837346673
737,2022-12-05,0.0,Monday,12,5,4,-7.086517333984375,-0.01798915000412138,-0.007274209868258119,-0.010793453985356099,-17.26715087890625,-9.46307373046875,-1,0,3,0.002425994403108781,0.013363688748041485,-0.014308698117663459,-0.003553599747666169,-0.1428215592833502
738,2022-12-06,0.0,Tuesday,12,6,4,-5.576324462890625,-0.01441483046037284,-0.0004254244884451687,-0.013995359940771123,-24.27886962890625,-7.01171875,-1,0,4,0.0014270111348432305,0.015641276368322098,-0.01947823974199653,-0.0055607038531746205,-0.2273992388509214
739,2022-12-07,0.0,Wednesday,12,7,4,-0.64862060546875,-0.0017012106177826114,-0.0022598303915256496,0.0005598850189245537,-25.7449951171875,-1.46612548828125,-1,0,5,0.006871309080917067,0.006307892367554931,-0.0024685733564319234,-0.003026763735685043,-0.472289194042484
740,2022-12-08,0.0,Thursday,12,8,4,2.981719970703125,0.0078338211648592,0.005036040463048505,0.0027837615659252767,-22.981964111328125,2.763031005859375,1,1,0,0.005618187530564694,0.00282655750250008,-0.0047325645731663615,-0.007495460564054514,-0.0429457954596728
741,2022-12-09,0.0,Friday,12,9,4,-2.865570068359375,-0.007470142778303823,-0.0032807530232822524,-0.004203179348376099,-26.1898193359375,-3.207855224609375,-1,0,1,0.0067858223001325164,0.01103538535232287,-0.004532355633403867,-0.00033056571200173454,0.0773303794674575
742,2022-12-12,0.0,Monday,12,12,4,5.48919677734375,0.01441727193506126,0.002110449805502975,0.012280903898314705,-22.95355224609375,3.23626708984375,1,1,0,0.012280903898314705,0.0,-0.0017761074711890852,-0.013886472929964349,0.0437444384830693
743,2022-12-13,0.0,Tuesday,12,13,4,2.9237060546875,0.007569921265043744,0.028249205353889594,-0.020111159805592718,-23.157440185546875,-0.203887939453125,1,2,0,0.0006581566302678325,0.02119558421722608,-0.02718052231316126,-0.0072144535355316425,-0.0015960182839383
744,2022-12-14,0.0,Wednesday,12,14,4,-2.4881591796875,-0.006393823183482805,-0.0008959233486458625,-0.005502829948671555,-24.89459228515625,-1.737152099609375,-1,0,1,0.009686050622053778,0.015272924879154154,-0.013196852633853852,-0.007736595856562558,-0.0951750121478523
745,2022-12-15,0.0,Thursday,12,15,4,-9.458343505859375,-0.024461509926875347,-0.012769011865255774,-0.011843730800743184,-35.80743408203125,-10.912841796875,-1,0,2,0.0024093640285124513,0.014423927948972582,-0.016256589761541856,-0.004465750102840103,0.0160277881659567
746,2022-12-16,1.781,Friday,12,16,4,-4.45330810546875,-0.011806101493832766,-0.006881494769788905,-0.004958730199979806,-36.895477294921875,-1.088043212890625,-1,0,3,0.003634648536022898,0.008636203338309546,-0.010748180615767738,-0.005818301804659294,-0.0395725923590362
747,2022-12-19,0.0,Monday,12,19,4,-3.16082763671875,-0.008479737631969408,0.0005217809922667297,-0.008996824252350455,-44.42913818359375,-7.533660888671875,-1,0,4,0.0009127339880600885,0.009999522184108446,-0.01353431148430103,-0.004578680818582975,0.0865405717631802
748,2022-12-20,0.0,Tuesday,12,20,4,0.505767822265625,0.0013684571494061437,-0.0020787237111147116,0.003454361523727086,-45.406463623046875,-0.977325439453125,1,1,0,0.007910766324103391,0.00444106376059728,-0.0036389653846836834,-0.007068908343414526,-0.0051700249314308
749,2022-12-21,0.0,Wednesday,12,21,4,5.533843994140625,0.014952472489324187,0.007121466527630076,0.007775632058259939,-38.456085205078125,6.95037841796875,1,2,0,0.01085454314966572,0.00305515532769678,-0.00146118084434126,-0.0091655449970904,-0.0406808517873287
750,2022-12-22,0.0,Thursday,12,22,4,-5.3587646484375,-0.01426609389757183,-0.0082334537481667,-0.006082721959320145,-44.432830810546875,-5.97674560546875,-1,0,1,0.008249585596690583,0.014420020531551846,-0.021615974528556903,-0.015628315265690553,-0.0896665444597601
751,2022-12-23,0.0,Friday,12,23,4,2.1298828125,0.005752232191977846,-0.002810516410532708,0.008586882175780833,-40.886474609375,3.546356201171875,1,1,0,0.008981966856133197,0.00039172101812395577,-0.004267075314715208,-0.01274452178355399,0.0663473601453006
752,2022-12-27,0.0,Tuesday,12,27,4,-1.468597412109375,-0.00394359632088348,-0.0003134625664511219,-0.0036312720222799713,-39.11346435546875,1.77301025390625,-1,0,1,0.0009404251509356603,0.004588358751979879,-0.008202969195495603,-0.004588358751979879,-0.2525428593158721
753,2022-12-28,0.0,Wednesday,12,28,4,-4.609893798828125,-0.012427869454263663,-0.00018355116361663183,-0.012246566162116425,-37.66778564453125,1.4456787109375,-1,0,2,0.005402218940842477,0.017867601871435795,-0.012875916705807594,-0.000637153486013051,0.0045074679655954
754,2022-12-29,0.0,Thursday,12,29,4,6.593902587890625,0.018000288412490795,0.007885071980183345,0.010036081209571066,-36.863250732421875,0.804534912109375,1,1,0,0.01243316165738839,0.002373262195689776,-0.0014488272883400113,-0.011370790322814309,-0.1628082386218011
755,2022-12-30,0.0,Friday,12,30,4,-0.982269287109375,-0.0026340232296838684,-0.007302232360322298,0.004702548230503208,-41.1632080078125,-4.299957275390625,-1,0,1,0.005096605320436137,0.00039221269083764985,-0.005806068431080442,-0.010459430684326997,0.0736410352401435
756,2023-01-03,0.0,Tuesday,1,3,1,-1.565765380859375,-0.004209797183562292,0.0050729164248817776,-0.009235860858198537,-43.594024658203125,-2.430816650390625,-1,0,2,0.0053594130258936366,0.014731330401940648,-0.017014877924922234,-0.007851532730546618,-0.0696186022832989
757,2023-01-04,0.0,Wednesday,1,4,1,2.8592529296875,0.007720033987529629,0.006196960122048784,0.0015136935668102472,-44.99371337890625,-1.399688720703125,1,1,0,0.007046328771439195,0.005524273147903663,-0.008298952806943422,-0.009797815483487519,-0.0873501893753806
758,2023-01-05,0.0,Thursday,1,5,1,-4.259796142578125,-0.011413413739498335,-0.005315862572425228,-0.006130138138969804,-50.280059814453125,-5.286346435546875,-1,0,1,0.0003143537587859935,0.006484241191989089,-0.007754352524395798,-0.001634232456133279,0.45962939504534
759,2023-01-06,0.0,Friday,1,6,1,8.461212158203125,0.022932141680582108,0.008513876742183086,0.014296545908693403,-39.90814208984375,10.371917724609375,1,1,0,0.01735452524151012,0.0030148770053013614,-0.008363560314592476,-0.022340711219700566,-0.0193694171806176
760,2023-01-09,0.0,Monday,1,9,1,-0.213897705078125,-0.000566723643590783,0.005901041473946122,-0.006429822468480252,-39.95086669921875,-0.042724609375,-1,0,1,0.008530412509916586,0.015057049131209702,-0.006916468281950319,-0.0004897951090672993,-0.1331545207649469
761,2023-01-10,0.0,Tuesday,1,10,1,2.64532470703125,0.0070127828237060985,-0.0015727544802702964,0.008599061516502617,-39.035797119140625,0.915069580078125,1,1,0,0.008779842211709243,0.00017923940454079822,-0.002530693315243582,-0.011034865345811246,0.0021133534610271
762,2023-01-11,0.0,Wednesday,1,11,1,4.80438232421875,0.012647770556282634,0.004224456925846472,0.008387879395231754,-32.197021484375,6.838775634765625,1,2,0,0.0085918849215874,0.00020230858633286488,-0.0021671113369884643,-0.010467193178234595,-0.2268701093271374
763,2023-01-12,0.0,Thursday,1,12,1,1.4005126953125,0.0036408690325651083,0.002907712529067532,0.0007310308758607113,-29.92193603515625,2.27508544921875,1,3,0,0.00458813811236629,0.0038542896317802383,-0.010714195316340089,-0.01143686549040425,-0.0221278730779886
764,2023-01-13,0.0,Friday,1,13,1,1.49774169921875,0.0038795074532185225,-0.00841393520205659,0.012397756575754388,-31.808441162109375,-1.886505126953125,1,4,0,0.013922084889759274,0.0015056614893741388,-0.0007113428757944801,-0.012948566278819048,-0.2395559536525979
765,2023-01-17,0.0,Tuesday,1,17,1,-0.71002197265625,-0.0018320185598771355,-5.0282333416732724e-05,-0.0017818258208204675,-30.45562744140625,1.352813720703125,-1,0,1,0.0043916882948992954,0.006184533877873096,-0.003563575056674792,-0.001784929669628016,-0.0143506414256989
766,2023-01-18,0.0,Wednesday,1,18,1,-6.107635498046875,-0.0157880159386109,0.0031174312698886136,-0.01884669393549099,-39.20599365234375,-8.7503662109375,-1,0,2,0.0027818483857446896,0.02204399882011267,-0.019372975106235316,-0.0005363903556063843,0.191272672265768
767,2023-01-19,0.0,Thursday,1,19,1,-2.771728515625,-0.007279750360925652,-0.005440697589209457,-0.0018491132376505048,-42.671630859375,-3.46563720703125,-1,0,3,0.004417508951645541,0.0062782313499943525,-0.005393403700797278,-0.0035508563987186395,-0.1266305379103869
768,2023-01-20,0.0,Friday,1,20,1,7.041290283203125,0.018629069580800905,0.003756697381866054,0.01481671030213497,-35.288177490234375,7.383453369140625,1,1,0,0.015226870926605584,0.0004041721232088302,-0.004409128925383005,-0.018945134655689682,-0.1449536778964102
769,2023-01-23,0.0,Monday,1,23,1,4.61962890625,0.011998582452643847,0.0021218430292030866,0.009855826905823619,-31.191375732421875,4.0968017578125,1,2,0,0.014947551566683615,0.005042031273375854,-0.0025206694820604845,-0.012255706268295169,-0.0831584052648395
770,2023-01-24,0.0,Tuesday,1,24,1,-0.418212890625,-0.0010733475292368233,-0.004368176258368879,0.0033092842660953766,-32.6552734375,-1.463897705078125,-1,0,1,0.00569090700432261,0.002373767267557334,-0.0031086798515742417,-0.006396795303617923,-0.1717771799303591
771,2023-01-25,0.0,Wednesday,1,25,1,0.145904541015625,0.0003748678142070361,-0.010619620122533055,0.011112498448879403,-33.773681640625,-1.118408203125,1,1,0,0.011996463830177578,0.0008742502764571127,-0.006036152480752601,-0.016960180945185914,0.0219968566671013
772,2023-01-26,0.0,Thursday,1,26,1,4.2791748046875,0.010990225424242883,0.006943778904881359,0.004018542647696125,-30.264495849609375,3.509185791015625,1,2,0,0.004440276147249926,0.0004200455286828146,-0.007689842150094402,-0.011661522472398128,-0.095707256346941
773,2023-01-27,0.0,Friday,1,27,1,0.90447998046875,0.002297727778410863,-0.0026929802552454387,0.005004184202908392,-30.35821533203125,-0.093719482421875,1,3,0,0.011147995736943885,0.006113219855804172,-0.0005450161490047222,-0.005521569401538673,-0.0603686872248848
774,2023-01-30,0.0,Monday,1,30,1,-4.950286865234375,-0.012546807556780948,-0.007099184956269307,-0.005486572795563328,-32.523193359375,-2.16497802734375,-1,0,1,0.005784551043832971,0.011333304841423076,-0.006256179468821343,-0.0007738524711741382,-0.0300330321770161
775,2023-01-31,0.0,Tuesday,1,31,1,5.7283935546875,0.01470344831691861,0.0013481307243483197,0.013337337118619655,-22.174652099609375,10.348541259765625,1,1,0,0.013461954555261712,0.00012297724763246195,-0.0008975042124953858,-0.014047485284210674,-0.0404166438882904
776,2023-02-01,0.0,Wednesday,2,1,1,4.201385498046875,0.010627711283765162,-0.00312449264252643,0.013795307262334225,-18.6197509765625,3.554901123046875,1,2,0,0.02087811789210076,0.006986430671979579,-0.007058032654358962,-0.020569576291495976,-0.0247531649656593
777,2023-02-02,0.0,Thursday,2,2,1,5.81585693359375,0.014556927797259256,0.009883088049005898,0.00462809983013257,-16.131103515625,2.4886474609375,1,3,0,0.008316088147444707,0.0036709985694564178,-0.004772647492315122,-0.009357440155254682,0.2962090469275911
778,2023-02-03,0.0,Friday,2,3,1,-4.308380126953125,-0.010629029355807451,-0.012452556913429797,0.0018465214713359736,-24.147003173828125,-8.015899658203125,-1,0,1,0.013071272214293146,0.011204062201535853,-0.00121480114786253,-0.003055680240025759,-0.0080557251349091
779,2023-02-06,0.0,Monday,2,6,1,-2.450836181640625,-0.006111315602053469,-0.006208267290078678,9.75573501308954e-05,-27.272705078125,-3.125701904296875,-1,0,2,0.0036604113539181007,0.003562506455097622,-0.004124069416448319,-0.00422121495603377,-0.0982731692492961
780,2023-02-07,0.0,Tuesday,2,7,1,5.212921142578125,0.013078677721081844,-0.002342369571863578,0.015457253894131686,-22.95343017578125,4.31927490234375,1,1,0,0.018636718781488266,0.003131067186889248,-0.0031794648873565796,-0.0183530313166991,-0.0738732335157692
781,2023-02-08,0.0,Wednesday,2,8,1,-4.4154052734375,-0.010934780763631413,-0.004961585472364526,-0.006002979587579496,-24.849578857421875,-1.896148681640625,-1,0,1,0.0033887490134770393,0.009448447438162139,-0.0077457753472516926,-0.0017533209093012086,0.1779675293713808
782,2023-02-09,0.0,Thursday,2,9,1,-3.462310791015625,-0.008669232039442365,0.009156183832903585,-0.017663683935070097,-32.10498046875,-7.255401611328125,-1,0,2,0.00038609990274228657,0.018374342414741125,-0.020752409515981878,-0.003144264881995488,-0.1201319267274811
783,2023-02-10,0.0,Friday,2,10,1,0.9239501953125,0.002333697462901796,-0.0030214409112662116,0.005371367644117394,-33.06329345703125,-0.95831298828125,1,1,0,0.006356914164890824,0.0009802810707478734,-0.0020942581595011244,-0.007425739427126007,-0.011744090888117
784,2023-02-13,0.0,Monday,2,13,1,4.658477783203125,0.011738907755343142,0.0016664027878474654,0.010055748040926345,-27.767822265625,5.29547119140625,1,2,0,0.010398316664970547,0.0003391581352896964,-0.0011744249972951981,-0.011118369515745293,-0.1732735284604132
785,2023-02-14,0.0,Tuesday,2,14,1,-0.1846923828125,-0.00046000673896196,-0.0038512929538713947,0.0034043975471951754,-28.1806640625,-0.412841796875,-1,0,1,0.00926465725383929,0.005840376742387636,-0.006638411957927866,-0.01000873578955057,0.3356115811038762
786,2023-02-15,0.0,Wednesday,2,15,1,1.30316162109375,0.0032472319784595527,-0.005549792646167211,0.00884611874940927,-28.19891357421875,-0.01824951171875,1,1,0,0.009041041549642984,0.00019321360969832036,-0.002144522650720955,-0.010894269399335646,-0.0748986029997468
787,2023-02-16,0.0,Thursday,2,16,1,-5.5435791015625,-0.013768838713379306,-0.012536871619904999,-0.0012476081972754762,-33.637939453125,-5.43902587890625,-1,0,1,0.010078512270523811,0.011340268679963718,-0.0015900435013026899,-0.0003428630627948996,-0.1529728511348366
788,2023-02-17,0.0,Friday,2,17,1,-0.991943359375,-0.0024981310515060917,-0.005437320735176731,0.002955258371290632,-33.089874267578125,0.548065185546875,-1,0,2,0.003570930935697663,0.0006138584540718472,-0.004950031467541775,-0.007881996502685363,-0.1431383018914078
789,2023-02-21,0.0,Tuesday,2,21,1,-7.94580078125,-0.02006098704019621,-0.010312912386951228,-0.009849653264402576,-40.5128173828125,-7.422943115234375,-1,0,3,0.0027291373745312784,0.012703919844500951,-0.010519501463944281,-0.0006765116042731405,0.0030483302349845
790,2023-02-22,0.0,Wednesday,2,22,1,-0.534912109375,-0.001378154815187882,0.0010773826038060403,-0.002452894712901244,-39.212982177734375,1.299835205078125,-1,0,4,0.004029875634296596,0.006498711001052995,-0.006257509182887042,-0.0038139697361868562,0.0878391027450561
791,2023-02-23,0.0,Thursday,2,23,1,2.06182861328125,0.0053194542414107815,0.007577681577716983,-0.002241243903666119,-33.78594970703125,5.427032470703125,1,1,0,0.0015938207299747815,0.0038436792563418245,-0.013223422628940901,-0.01100684775570584,-0.0396586267743259
792,2023-02-24,0.0,Friday,2,24,1,-4.16253662109375,-0.01068239162832818,-0.01307841675244081,0.0024277765982463543,-39.03216552734375,-5.2462158203125,-1,0,1,0.004627956375809661,0.0021948511692579486,-0.004501539423527893,-0.006912533933655535,-0.2816690665669739
793,2023-02-27,0.0,Monday,2,27,1,1.31298828125,0.00340592859883615,0.008804748664454739,-0.005351699694877612,-35.42816162109375,3.60400390625,1,1,0,0.003551187748703717,0.008950789380377208,-0.007802523708419668,-0.002464010658632032,0.1284838371599714
794,2023-02-28,0.0,Tuesday,2,28,1,-1.429718017578125,-0.003696140035021389,-0.0012572970113994082,-0.002441913233832965,-40.384796142578125,-4.956634521484375,-1,0,1,0.005160707238304072,0.007621230856623923,-0.0027188708304341468,-0.000277635558545777,-0.0002466353587806
795,2023-03-01,0.0,Wednesday,3,1,1,-1.478271484375,-0.003835839378106276,-0.0021449963412806085,-0.0016944776852608836,-41.18804931640625,-0.803253173828125,-1,0,2,0.003237143136091962,0.004939991526760319,-0.005133908501292177,-0.0034452687470428837,-0.1599377228412777
796,2023-03-02,0.0,Thursday,3,2,1,2.98577880859375,0.00777737307336368,-0.005218536723731931,0.013064085205502462,-34.061431884765625,7.126617431640625,1,1,0,0.01530510817388958,0.0022121235972278304,-0.0008913265509929669,-0.013775448128402007,-0.1943098325282335
797,2023-03-03,0.0,Friday,3,3,1,6.204864501953125,0.016037733765463358,0.00477604945289048,0.011208153616624346,-20.837554931640625,13.223876953125,1,2,0,0.011858649654210176,0.0006432859893972449,-0.0017012151067474157,-0.012766282270570023,-0.3005992358472819
798,2023-03-06,0.0,Monday,3,6,1,0.2723388671875,0.0006928041605513968,0.002127739724683033,-0.001431888877286113,-20.174163818359375,0.66339111328125,1,3,0,0.0059252548732065214,0.007367693468821894,-0.0025675300794610273,-0.0011372696459313989,0.0340551152670135
799,2023-03-07,0.0,Tuesday,3,7,1,-6.02984619140625,-0.015328735059339849,-0.00012359159822168954,-0.015207022921385187,-30.238067626953125,-10.06390380859375,-1,0,1,0.0006181692094837164,0.016069562333612782,-0.016789496858406982,-0.0016069102581500918,0.0179590666666626
800,2023-03-08,0.0,Wednesday,3,8,1,0.6322021484375,0.001632167728476519,0.0003014151757551299,0.0013303515645707161,-34.67938232421875,-4.441314697265625,1,1,0,0.0033132778385659336,0.0019802917897144643,-0.00451823149266257,-0.0058408127228890255,0.2272145242895931
801,2023-03-09,0.0,Thursday,3,9,1,-7.15802001953125,-0.018449876540141186,0.0020554684156145215,-0.02046328332320509,-42.5335693359375,-7.85418701171875,-1,0,1,0.0043528813590377,0.025334593649980617,-0.023039955171055383,-0.0026305005253830457,-0.2033716475458017
802,2023-03-10,0.0,Friday,3,10,1,-5.494964599609375,-0.014429556152048884,-0.0014558457707208173,-0.01299262564041725,-46.8173828125,-4.2838134765625,-1,0,2,0.005550048548387649,0.018786763574928977,-0.017059216544541202,-0.004120122108269506,-0.2094056606292724
803,2023-03-13,0.0,Monday,3,13,1,-0.534912109375,-0.001425223032605949,-0.010624227608461663,0.009297786374553816,-38.845489501953125,7.971893310546875,-1,0,3,0.02247195501612551,0.013052806435743749,-0.003038169952402532,-0.01222231584522512,-0.2248091059736907
804,2023-03-14,0.0,Tuesday,3,14,1,6.195159912109375,0.01652998013663165,0.013338131137491351,0.0031498360725431694,-33.346588134765625,5.4989013671875,1,1,0,0.007554448673575531,0.004390782356379552,-0.008834858404689625,-0.011947063186646543,-0.4384205818641931
805,2023-03-15,0.0,Wednesday,3,15,1,-2.382720947265625,-0.006254214928490653,-0.014908095045796106,0.008784845427907273,-30.665283203125,2.681304931640625,-1,0,1,0.009329019796527357,0.0005394355110372966,-0.005649338180842625,-0.014308485772927322,-0.262586061283946
